date,permno,target,predicted
201409,21776,0.0200479366,0.01009054
201905,12622,-0.048236949,0.010092012
201510,60442,0.0176009554,0.010092465
201111,24205,-0.007269554999999999,0.010098165
201201,22592,0.0609322824,0.010100423
201709,22293,0.0394337926,0.010101475
202203,12622,0.0033756805,0.010101808
202211,56573,0.0623835816,0.010104099
201712,13721,-0.0030667260000000005,0.010104559
201902,15488,0.1030895568,0.010106949
201802,14338,-0.05784256399999999,0.0101096025
201405,75034,0.0110156666,0.0101111075
202211,69796,0.0419033214,0.010116458
201309,17778,0.0201137383,0.010117303
201511,76605,-0.0008158410000000003,0.010120431
202208,17478,-0.065306996,0.010123321
201511,86136,-0.031051655999999997,0.010124064
202202,71563,-0.0019101959999999994,0.010126813
201502,63830,0.0809594989,0.010128183
202212,91068,-0.150488604,0.01012823
201108,12490,-0.05063616700000001,0.010128903
202001,14541,-0.11224517299999999,0.010130516
202001,85631,0.0716859322,0.010130901
201508,13856,-0.035495572,0.010133841
201411,27887,0.0407756008,0.010135084
202001,10696,0.024471888000000004,0.010135359
201512,63830,0.0020594595,0.010140876
202005,64311,0.0474159958,0.010144265
201102,65875,0.0363963301,0.010145174
201312,77768,0.0346110947,0.01014729
201307,17778,0.0314353481,0.010156206
201305,13856,-0.020613610999999997,0.010157127
201007,25785,0.2667651342,0.010160042
201704,60628,-0.028427219999999996,0.010160879
201406,12060,-0.010824942999999998,0.010162243
201704,56573,0.0419246639,0.01016389
201002,88991,0.0930674821,0.010170134
202306,60628,0.1390406421,0.010172578
201607,60442,0.0220386308,0.0101734465
201004,78877,0.0066681833,0.010173719
201712,14541,0.0512052592,0.010179886
201504,87055,-0.053104013,0.010180189
201505,18163,-0.014086312999999998,0.010180276
201508,85963,0.0237106811,0.010183435
201910,22779,-0.025600917,0.010183786
201102,15069,0.0907095762,0.010187496
201107,22592,-0.081286237,0.010195195
201408,11850,0.0122296,0.010196938
201503,19393,0.0587656274,0.010197164
201010,13901,0.0580806451,0.010202793
201508,49680,-0.049584985,0.010203056
201004,62092,0.074550079,0.010206275
201311,27887,0.0391679704,0.010210845
201909,59408,0.0650847635,0.010216512
201008,91883,-0.09105677,0.010219187
201901,87184,0.0104256032,0.010220484
201410,18163,0.049839966,0.010222283
202010,77338,-0.058963331,0.01022631
201406,55976,-0.022144026999999997,0.010226498
201805,84769,0.037066148099999995,0.0102278115
201604,86158,-0.069159037,0.010230119
201208,20482,-0.011712073999999998,0.010232742
202310,45751,-0.004384757000000001,0.010232951
201305,91650,-0.020773897,0.010236517
201405,92602,0.0364040807,0.010242917
201011,22752,-0.050774747999999995,0.010244693
201903,22752,0.0279929419,0.010246521
201708,10145,0.0197803512,0.010249023
201501,81055,-0.11314359299999999,0.010253406
201707,22509,-0.043533749,0.010258484
201601,10104,-0.002016162,0.0102605885
201605,91650,0.0317196416,0.010260644
201608,22509,0.0147937747,0.010262095
201310,86339,0.0409420505,0.01026438
201705,11955,0.0011862721999999996,0.010272891
201712,64390,0.0581447411,0.010273391
201004,43449,0.0579035225,0.01027573
201508,75510,-0.041712381,0.010278404
201508,70578,-0.057594321999999996,0.0102806855
201306,72726,-0.010728335,0.010287759
201401,91983,-0.020618553999999997,0.010287836
201305,19393,0.1583584249,0.010288178
201505,88845,0.103864491,0.010293172
201405,92611,0.0622871593,0.010294042
201502,26403,0.1442392617,0.01029516
201803,14702,-0.035480961,0.010295461
201404,92602,0.0434835404,0.010299836
201801,10145,0.0399450006,0.010299952
201809,87055,0.0060065414,0.010300592
201803,57904,-0.016401538,0.010303303
201911,88352,0.0710488686,0.010305036
201403,52038,0.0030538759,0.010306226
201511,89070,-0.034044158,0.010306317
201804,76841,-0.002203452,0.010314491
202109,66800,0.0119134532,0.010314944
201305,87267,0.0476548299,0.010321134
201203,17750,0.0240121055,0.010322674
201005,77178,-0.07584971,0.010324595
201812,10145,-0.101693388,0.010325368
201006,85913,-0.10503274,0.010329336
201704,75186,-0.048527515,0.010330567
201105,11552,0.03447688,0.010334643
201701,92611,0.0597128265,0.010335875
201610,60442,0.0670660917,0.0103384815
201601,26825,0.0160893703,0.01034451
201305,89006,-0.062798105,0.010347817
201203,11703,0.0403147116,0.010362387
201012,50876,0.0408982502,0.0103626
201711,22509,0.0083190692,0.010365634
201802,17144,-0.136849742,0.010366469
201706,55976,-0.037750104,0.010368596
201512,72726,-0.081114067,0.010369174
201703,43449,0.0150544778,0.010370336
201205,85963,-0.11348798000000002,0.010370654
201409,43449,0.0116303489,0.010373178
201505,90442,0.0026986555,0.010374324
201008,26825,0.0005993220999999998,0.010378103
201509,59176,-0.033759177,0.010378916
201301,77668,-0.010740775,0.010381584
202110,25785,0.2062146962,0.010384428
201507,17005,0.0757056102,0.010385446
201504,19561,-0.044909418,0.010386803
201811,48653,0.026476262800000004,0.010389926
201603,22293,0.1413300667,0.010390442
201609,45751,-0.005818768,0.0103930365
202206,92257,-0.1108264,0.010394878
201502,17144,0.024961916700000003,0.010396613
201511,12060,0.035269726099999996,0.010397516
201801,92121,0.036241562899999996,0.01039912
201401,21776,0.0587805994,0.010400266
201403,22592,0.0069027534,0.010400848
201509,79103,0.041362904,0.010401493
201709,18729,0.0159899931,0.010402799
201906,70578,0.0732176907,0.0104053635
201108,11404,0.0799380409,0.010406714
201408,18411,0.025641039000000004,0.010409384
202207,14541,0.1304336028,0.010410178
201510,10104,0.0794574022,0.010412195
201502,26825,-0.016773381999999996,0.010418755
201212,64936,0.0134002667,0.010418804
201712,92121,0.0886184129,0.010422244
202202,89269,0.0625000075,0.010422274
201808,68144,0.026012013700000003,0.01042357
201308,92655,-0.015236796999999998,0.010425125
201809,85631,0.00990262,0.010425651
201004,75186,0.0320027488,0.010427823
201011,14541,-0.011116916,0.010433552
201509,21776,-0.034460321,0.01043551
201508,17005,-0.089534983,0.010435589
202001,22509,-0.103554912,0.010435929
201607,21178,0.0181744915,0.010436408
201505,24109,-0.000879164,0.010437579
201510,57665,0.065544419,0.010438284
201601,85963,-0.052075878,0.010439413
201407,57904,-0.040321257,0.010442259
201707,80924,0.0705980554,0.010444278
201503,92602,-0.079917997,0.010445259
201101,91063,0.0488774942,0.0104469415
202205,24766,0.0686576864,0.010447731
201809,10145,0.0446460873,0.010451443
201404,28222,-0.012768852999999998,0.010452943
201911,79323,0.049824247,0.0104576135
201812,85631,-0.11196539099999998,0.010463385
201205,91063,0.0287855396,0.01046557
201409,71563,-0.003214646,0.010470013
201208,22752,-0.025456553,0.010470632
201006,22103,-0.059316193999999996,0.01047242
201404,92611,-0.061382375999999995,0.010472925
201110,66181,0.0891390443,0.010475993
202010,21936,-0.033342539,0.01047615
201303,86946,0.0320513137,0.010476172
201606,90442,-0.068257448,0.010476268
201808,90993,0.029789523300000002,0.010478154
201607,24942,0.0315212343,0.010478877
201212,23077,-0.004632993,0.01048699
201702,12052,0.0478107103,0.010487348
201111,86783,-0.042996112,0.0104924105
201401,12490,-0.0580584,0.0105008595
201112,15579,-0.032890357,0.010506175
201406,64311,0.022630261300000003,0.0105070975
201401,11850,-0.089327998,0.01050852
201910,23660,0.0005260995000000001,0.010511107
201603,59459,0.0909458582,0.0105141755
202010,77357,-0.0006607769999999995,0.010514829
201601,15579,-0.027467288,0.010514895
201303,49656,0.0313191004,0.0105167525
201608,36468,-0.050845645999999994,0.010519998
201503,64186,0.06454004349999999,0.010522207
201408,38703,0.0174852069,0.0105264075
202302,77274,-0.044024298,0.010532901
201404,64186,-0.044070251,0.010539916
201204,65875,0.06931733339999999,0.010540725
201306,17778,-0.015761820999999995,0.010541029
202002,87842,-0.132964188,0.010541526
201508,13901,-0.014711277,0.01054235
201212,24942,0.0161786674,0.010542663
201509,17750,0.0318220407,0.010547349
201606,86946,0.0933613587,0.01054773
201604,38703,0.033398738,0.010554574
201508,43449,-0.039955977,0.010558254
201411,69032,0.0065808166,0.0105638895
201004,17750,-0.025863402,0.010564198
202108,79103,-0.016163236999999997,0.010570611
201703,18163,-0.013696302000000002,0.01057135
201410,57904,0.025407716600000005,0.01057558
201502,47896,0.126884833,0.010581359
201811,77338,0.0501264862,0.010581582
201405,11850,-0.011620007,0.01058296
201801,27887,0.1131254861,0.01058558
201412,26825,-0.012226379,0.010585954
201401,61399,-0.0621594,0.010587165
202208,79678,-0.020161403,0.010587934
201909,14593,0.0711615539,0.010588251
201502,24109,-0.074828841,0.010588477
202007,43449,0.0530793647,0.01058925
201210,76841,-0.073806873,0.010589542
201511,13688,-0.012546852999999998,0.010592189
201509,64282,0.074255012,0.0105933845
201808,87657,0.0109658726,0.010598091
201305,11308,-0.055279944000000004,0.0105998395
201206,90505,-0.052836697999999994,0.010600547
202001,83443,-0.010439104999999999,0.010601535
201712,22592,-0.032856915,0.010602775
201908,21178,0.0650536987,0.01060728
201511,10696,-0.002797682000000001,0.0106098205
201604,12052,0.0753358619,0.010611422
201704,86158,0.0114287483,0.010611584
201710,86868,0.0214027673,0.010617122
201509,73139,-0.042625472,0.010618206
201505,17005,0.0311209224,0.010619222
202207,13721,-0.05460000499999999,0.010620483
201011,16678,0.0751272382,0.010626252
202002,13856,-0.071542243,0.010626478
201202,17830,0.0765795037,0.010631242
201509,75186,-0.059907828,0.010632082
201509,19350,-0.087796517,0.010633985
201101,11850,0.1032916473,0.010634377
201512,90319,0.0197728908,0.010636862
201805,24942,0.0208504027,0.010643277
202012,15579,0.0177604946,0.010643359
201412,91926,0.0539961569,0.010643873
201504,75825,0.081006594,0.010649827
201211,18729,0.033627143,0.010651196
201608,44644,0.0094683605,0.01065534
201104,22103,0.0400479212,0.010657171
201607,68591,0.0644153986,0.010657734
201803,64390,0.0570798963,0.010662654
201605,13688,0.0322024243,0.0106663145
201502,90993,0.1440237463,0.010672582
201212,27959,-0.000413389000000001,0.010675943
201206,49154,0.0048350678,0.010679111
201505,77702,0.0512302779,0.010679542
201306,85348,0.023468580100000004,0.010683183
201402,85348,0.1032017916,0.010683752
201511,79103,-0.044849105,0.010684288
202009,92402,-0.044277111,0.010686937
201904,38156,-0.015679366,0.010689171
201002,79212,0.025353400000000005,0.010697478
201506,13901,-0.034570329,0.010697654
201210,11308,-0.019873267,0.010700351
201101,60599,-0.06356105,0.010702883
201605,59459,0.038480507,0.010704058
201102,22103,0.0190066358,0.010706278
201509,11955,0.0026967637000000003,0.0107064005
201105,22103,-0.096676014,0.010710725
201610,44644,-0.013125164,0.01071229
201811,75510,0.0190740439,0.0107128965
201312,49656,0.0367951877,0.0107134385
201801,91926,0.0125500083,0.01071376
201310,21178,0.0453939103,0.010716685
201106,34833,-0.031061637999999996,0.010718091
201106,52038,-0.023905583,0.010718236
201704,89070,-0.020645762999999998,0.010720054
201505,89179,0.1121050417,0.010722006
202211,24109,0.1075413643,0.010724207
201606,68591,-0.000838087999999999,0.010727412
201205,12060,-0.025125523999999996,0.0107285855
201808,57904,-0.00245946,0.010728937
201210,18729,-0.015395673,0.01072942
201711,21776,0.0446488955,0.010730869
201301,60599,0.0339980014,0.010732005
201505,89525,0.0121191274,0.010732643
201509,12369,0.0319293439,0.010733091
201608,12060,0.0030113162,0.010734805
201705,44644,-0.020888975999999997,0.010735774
201510,16678,0.0479622819,0.010738839
201205,11850,-0.082796311,0.0107412385
201008,49154,0.0016537052000000002,0.010742644
201303,61815,0.043580275,0.010750941
201503,70578,-0.007183691000000001,0.010752086
201507,49154,0.0026951027000000002,0.01075232
202008,92655,0.0321676152,0.010754058
201203,13901,0.0392026715,0.010754831
202109,10107,-0.066118956,0.010757026
201704,15720,0.0040220526,0.010760393
201808,17144,-0.0026856069999999996,0.010760511
201404,90993,0.0334125273,0.010761414
201406,60097,0.0447320938,0.010762156
201203,65875,0.0031487518,0.01076599
201604,10107,-0.097148715,0.010768389
201811,45751,0.0448076322,0.010771298
201603,91650,0.0477451902,0.010773984
201510,71563,0.0435394123,0.010774725
201509,26825,0.0040736916,0.010776558
201411,19502,0.0736141279,0.0107830735
201504,57665,-0.014851046000000001,0.010789275
201503,88845,0.0701154768,0.010791176
201904,12308,0.0678893311,0.010791501
202101,17144,-0.003331306000000001,0.010792441
201801,13356,0.0111578841,0.010794467
201610,22103,-0.070462305,0.010797458
202202,77274,-0.120559096,0.010798569
201712,13856,0.028279554400000004,0.010799202
201504,47896,0.0508418009,0.01080205
202211,43449,0.0031515106,0.01080214
201202,12060,0.027258159600000005,0.010802192
201604,12622,0.0328276063,0.010803389
201401,81055,-0.07831876,0.010803678
201204,89954,-0.0012160799999999996,0.010804855
201301,86158,0.0581695326,0.010804877
202008,17750,0.03752168809999999,0.010808421
201902,39642,-0.004485855,0.010809678
201712,84769,-0.029600666999999997,0.010811057
201502,17830,0.0676947609,0.010811943
202004,57904,0.0876168162,0.010812297
201504,38703,0.0128675904,0.010816452
201808,38703,0.026677162500000004,0.01081895
201403,77668,-0.0029212749999999992,0.010818991
201211,52038,0.0185675228,0.010820112
201503,91063,-0.018730330999999996,0.0108217
201609,86356,0.0228100024,0.010822362
201502,60442,0.0877690837,0.0108224675
201406,89525,0.0326628275,0.010823493
201404,50876,0.0040774355,0.010824077
201110,89626,0.1183441728,0.010825581
201609,11850,0.0014066030000000002,0.010828406
201102,27959,0.019754622,0.010830313
201108,63765,-0.148439331,0.010833378
201612,13788,0.0622247657,0.010836253
201501,57904,-0.06564083,0.010836579
201502,18163,0.0099655511,0.010837039
201606,91937,0.011727085,0.0108388085
201109,87447,-0.062917314,0.010841334
201704,10145,0.0497121933,0.01084137
201202,81061,0.024351455300000005,0.010843086
201702,59408,0.0897060477,0.010843345
201212,77768,0.0259236729,0.010844757
202001,70519,-0.063510485,0.010850654
201212,48725,0.0238452887,0.010858958
201211,77462,0.016448492,0.010859892
202309,71563,-0.067802409,0.01086107
201904,12622,-0.026260158,0.010864317
201211,64186,0.0248019694,0.010864484
201508,87447,-0.038882367,0.010874948
201411,18411,0.0230802353,0.0108759515
201001,85348,-0.015727827,0.010881484
201504,26403,0.03651446099999999,0.010883479
201012,90215,-0.051960373,0.010886231
201902,84769,0.0670125938,0.010886453
201207,91883,0.0344701819,0.010887887
202106,50876,0.1490938067,0.010889341
202111,90993,-0.055900659,0.010894994
201511,22592,0.0025125315999999995,0.010897776
201007,24942,-0.036161149,0.010898722
201412,36468,0.0742465407,0.010902309
201007,12490,0.039744431,0.010903198
201312,17005,0.0688470826,0.010905278
201504,59459,-0.064921826,0.010910501
201702,77768,0.0018796068999999997,0.010915296
201412,21936,0.0,0.010916767
201705,13721,0.0006131360999999998,0.010916894
201006,88661,-0.10737319900000002,0.010917023
201302,59328,0.0030892699,0.010918153
202207,18428,0.0302017131,0.01091874
201408,86946,0.0469114184,0.010918999
201602,34833,7.130030000000037e-05,0.010923831
201309,89006,0.0290511716,0.010924081
201701,13407,0.1323249408,0.010930046
201904,76614,-0.166436815,0.0109331645
201506,71563,0.0212819893,0.010933848
202306,40539,0.1001802317,0.010934158
201209,87055,0.023298393800000004,0.010934936
202002,65875,-0.090029055,0.010938063
201608,18163,0.0198958215,0.010938688
201710,14542,0.0590827245,0.01093958
201510,10145,0.0907170326,0.010942058
201907,88031,0.0081266235,0.010948054
201503,36468,-0.002454461,0.010948797
201902,21936,0.0194013591,0.010949444
201307,63830,-0.018981433,0.010950698
201506,18411,-0.040970407,0.010951861
201307,77178,0.0568341203,0.010953432
201509,61399,-0.0036142840000000006,0.0109600555
201607,39642,0.0375970636,0.01096146
201511,21178,0.0044579986,0.010968704
201505,81540,-0.012685962,0.010968763
201908,48725,-0.096181775,0.010969992
201509,38703,-0.037127383,0.010971861
201702,17778,0.044805202,0.010972192
202111,82642,0.0257146154,0.010978282
201810,11955,-0.011749484,0.010983643
201906,14338,0.090999589,0.0109838545
201712,41355,0.06358341909999998,0.010983888
201801,70578,0.024884365300000003,0.010986017
201404,43449,0.034173198,0.010988411
201709,64390,0.0408383537,0.010990125
201504,88446,-0.007487607,0.010993617
201601,91937,0.0262293106,0.010996294
201211,66157,-0.028705864999999997,0.011000075
201507,23819,-0.029719034,0.01100254
201511,60442,0.0581653006,0.011003182
201504,18411,0.0004516815000000004,0.011006228
201108,26710,-0.054965815,0.011006766
201502,24766,0.0602740347,0.0110101495
201511,69796,0.0428040884,0.011010223
201609,57904,-0.031340435,0.011012041
201603,58683,0.0695258264,0.011014363
201610,90319,0.0070631729,0.011017933
201905,52038,-0.024126473999999995,0.011025067
201502,89626,0.12461895500000002,0.011028133
201303,52038,0.0935944766,0.0110291885
201101,57665,-0.03451811,0.0110301925
201409,27959,0.0105419485,0.011030694
201210,45751,0.0096258613,0.011030854
201701,22752,0.0525981777,0.011033216
201504,59192,-0.027200792,0.011039695
201803,18542,-0.047986113,0.011045557
201406,19393,-0.024728656,0.0110457
202211,45751,0.0694882988,0.011046752
201409,91937,-0.040226035,0.011050324
201801,14008,0.0686677972,0.011053515
201111,13856,0.0248609874,0.011055282
201412,12872,0.0018870663000000003,0.011062536
201201,10147,0.1959145367,0.011067095
201001,77668,-0.029622745,0.011067386
201402,13856,-0.0036087719999999997,0.011070062
201907,13901,-0.007813385,0.011077562
201611,70332,0.1632580625,0.011078773
201802,68144,-0.0076063740000000025,0.011083811
201808,10696,0.0592107597,0.01108948
201008,13856,-0.011346392999999998,0.011108072
201506,59459,-0.038073566,0.011112643
201205,92602,-0.05595967699999999,0.011115312
201302,84032,-0.081062883,0.0111157615
201901,24205,0.0275858139,0.011120804
202203,40539,-0.083609788,0.011121712
201112,89006,0.0414937474,0.011127112
201506,85963,-0.094283149,0.011128601
201410,88668,0.0268420465,0.011131471
202005,87842,0.0107092148,0.011131777
201603,72726,0.0742797662,0.011134322
201504,11308,0.00024666179999999985,0.011135298
202101,76744,-0.030818434999999998,0.011135499
201206,44644,0.0748801157,0.011137161
201403,83111,-0.139536187,0.01113783
201102,61815,0.0189999471,0.011140555
201005,26825,-0.020758870999999998,0.011145149
201506,90880,0.0027289828,0.0111465985
201405,43449,0.0084829656,0.0111478735
201604,73139,0.0159313286,0.011150832
201211,20482,-0.007733588000000001,0.011152429
201506,60442,-0.00041802600000000016,0.011155381
201801,62148,0.030794223600000004,0.011156739
201608,64311,0.0522616055,0.011159235
201508,89006,-0.061378248,0.011161372
201406,27959,0.0437535234,0.011163082
201710,69796,0.0975707922,0.011176696
201702,18163,0.0392118872,0.011177936
201103,89258,-0.064660227,0.011180019
201108,76076,-0.018885235,0.011180231
201506,88845,0.0804441646,0.011181039
201209,89006,0.0030317790999999997,0.011184667
201910,91233,0.0189103289,0.011184694
201304,89006,0.0272742454,0.011186266
202111,44644,0.028509037600000002,0.011189494
201208,17750,-0.038185435,0.011190058
201204,87447,-0.031962361,0.011193002
201305,56573,0.0862763301,0.011198446
201108,24766,-0.089176176,0.011199366
202311,12052,0.0190553218,0.011202809
201508,93096,-0.073161684,0.011202964
201607,83435,0.0165730898,0.011214075
201804,85631,0.001148174,0.011220202
201607,87267,0.0690494139,0.011222004
201606,89003,-0.004643197999999999,0.0112272855
201110,21371,0.0570677966,0.011229293
201810,90505,-0.141795543,0.01124084
202009,17144,-0.035596488,0.0112409275
201201,56573,0.1353029311,0.011247251
202007,79323,-0.026906872,0.011247369
201010,86868,0.1143695207,0.011252988
201210,79323,0.0092410481,0.011253599
201907,25232,0.0165566826,0.011255758
201504,17830,-0.029436833999999995,0.0112578515
201106,23077,-0.021121621,0.011261891
202009,89525,0.0322587805,0.011263362
201101,10107,-0.006728429999999999,0.011264334
201212,81061,0.0262575502,0.011265468
201001,65875,-0.097645663,0.011266397
201807,18542,0.0646637651,0.011268812
201203,77668,0.0159384664,0.011269182
201505,89006,0.0839197636,0.011272004
201704,49656,-7.6502e-05,0.011272746
201501,10516,-0.103269212,0.01127573
201802,44644,-0.068316679,0.011277543
201710,21178,-0.007764562000000001,0.011279487
201801,44644,0.0537534485,0.011281149
201404,24109,0.0621792637,0.01128386
201405,22517,0.0524895005,0.011290978
201505,62148,-0.050706521,0.011296537
201207,24109,0.0586466193,0.011296552
202001,27828,0.0361696106,0.011297615
201512,13688,0.0172525345,0.011298457
201511,38703,0.024658275800000004,0.011302625
201505,87447,-0.005769398,0.011307005
201612,15579,-0.013285243,0.011307873
201810,79323,-0.032092461,0.011307988
201702,86946,0.0235480883,0.011308203
201011,77606,0.101422781,0.011309465
201106,11955,-0.041409481,0.011313427
201606,24205,0.0853810121,0.011315003
201011,87447,0.0483110638,0.011316718
201802,16678,-0.103702102,0.011317058
202112,77178,0.0164595785,0.011322216
201007,22111,-0.016523997,0.011322986
201403,11703,0.0072049792,0.01132885
201308,77768,-0.023050651,0.011329329
201503,66800,-0.007500467999999998,0.011329713
201706,24942,-0.011163373999999998,0.01133178
201204,89258,-0.04495975,0.011335311
202102,87267,-0.009639805,0.011336638
202205,49154,-0.288382182,0.011342141
201506,66157,0.0126420995,0.01134356
201508,77768,-0.073506214,0.011343991
201405,91650,0.030345071100000003,0.011351227
201205,43449,-0.076139001,0.011351512
201012,86111,0.021058784599999998,0.011353019
201912,69796,0.0184323261,0.011353338
201508,90993,0.0016225679,0.01135335
201009,50876,0.0874260085,0.011353654
201505,12558,-0.033992995,0.011354525
202005,17478,0.1119253503,0.011354629
201403,66093,0.0983401015,0.011355935
201212,90505,0.053704893,0.011358202
201709,22517,-0.02370838,0.011358609
202005,24766,0.0179844907,0.01135982
201804,75510,0.024146113000000004,0.011362286
201304,70578,0.0553754345,0.011365212
201410,60599,0.0144289592,0.011367711
201708,12872,-0.05698145899999999,0.011369837
201607,18729,0.0219311934,0.011373265
201708,89179,0.0518897887,0.011375756
202005,80924,-0.013076257000000003,0.011376927
201812,12052,-0.151710596,0.01137707
201303,25785,0.0428231545,0.011380147
201611,57904,0.042589044,0.011381271
201508,91233,-0.051642697,0.0113829365
201301,39087,-0.007054666999999999,0.011385294
201901,78975,0.0966554044,0.011388433
201412,60628,-0.024245085000000006,0.011392982
202112,90993,0.0487066338,0.011395182
202201,13721,0.021418061100000003,0.011396406
201509,86356,-0.098487645,0.011399052
201010,20626,0.1229881736,0.011399235
201010,60506,0.06448975369999999,0.01140925
201612,83435,-0.057589182999999995,0.011409959
201612,22293,0.0096875061,0.011412351
201504,66181,-0.05835751399999999,0.011412507
201405,66093,-0.006442564,0.01141474
201509,62092,-0.023450617000000007,0.011415743
201504,60628,0.024901846400000004,0.01141588
201205,59192,-0.013785507,0.011416284
201105,81061,0.0313215069,0.0114190485
201610,19561,0.0809445788,0.011421351
201209,92890,0.0033092042999999997,0.01142209
201409,22111,0.027571512400000005,0.011424545
202111,13788,0.0270120092,0.011425443
202004,11404,0.0102564497,0.011430948
201308,84788,-0.067193381,0.0114315245
201004,11552,0.00038422520000000026,0.011434776
201301,90441,0.0874166787,0.011436239
201207,11404,0.0371442586,0.011437555
201206,18729,0.0590030029,0.011437786
201206,63830,-0.010167866999999999,0.011442547
201207,20482,0.0364510044,0.011444147
201205,87447,-0.033757499,0.0114449635
201712,21936,-0.0020030640000000006,0.011446012
201605,77768,-0.064802868,0.011447474
201304,77768,0.0247445051,0.011452532
201702,89070,-0.010963678,0.011462962
201312,44644,0.0157336537,0.011464964
201310,91883,0.0766129345,0.011466701
201312,10145,0.0323127396,0.011467874
201607,92602,-0.014553116999999999,0.011471196
201005,26710,-0.125435738,0.011471989
202112,86228,0.0577406379,0.011473228
201204,18411,0.0224793758,0.011476992
201908,48506,0.0065179691,0.011484281
201403,59459,0.0209923927,0.011485314
201112,89626,-0.016888642999999995,0.011489419
201007,84032,0.1840548234,0.011495721
201805,13447,0.06763816759999998,0.011502745
202201,75186,0.0428061672,0.011503318
201209,25785,0.0555744635,0.011505457
202001,11850,-0.11107357599999998,0.011505518
201011,23077,-0.017204461999999997,0.011507763
201204,13856,-0.005275033,0.011509223
201902,11850,0.0878561146,0.011512191
201306,89565,0.021632662000000004,0.011512595
201503,17830,-0.038635112,0.0115140565
201704,18729,-0.010747321999999998,0.01151443
201709,10107,-0.004644800999999999,0.01152339
201007,77606,0.0038999713,0.011523443
201102,24766,-0.031124569999999997,0.011525718
201505,79323,-0.029285153,0.011527689
201703,12308,0.0128864352,0.011527739
201809,87447,-0.051386048,0.011528899
201107,48725,-0.018390786,0.011532852
201211,65875,-0.011748756,0.0115382
201501,52038,-0.013101548999999999,0.011541177
202001,84788,0.0857638192,0.011543892
201107,11552,-0.016909822999999997,0.011544697
202109,17778,-0.043082111,0.011546089
201201,20482,-0.028454527,0.011551066
202011,61621,0.1324228214,0.011551712
201708,64936,0.029483471400000003,0.0115522
201302,70578,0.0573204607,0.011553759
201709,14593,-0.06114393099999999,0.011553803
201608,27959,-0.059494228,0.011555829
201211,11404,-0.066098673,0.011557824
202210,64186,0.1620060446,0.011559759
202112,87447,0.0804061311,0.01156344
201905,22111,-0.066547612,0.011563822
201207,77768,-0.045709565,0.011566351
202003,10107,-0.027841498,0.011573051
201711,12052,0.0197932017,0.011575568
201910,70578,-0.031745355,0.011577918
201511,44644,-0.00839172,0.011581809
201801,56573,0.0396749878,0.011585441
201504,13901,0.0005997357000000004,0.011588486
201608,57904,0.031759068,0.011593219
201204,10145,-0.0063881960000000005,0.011593274
201903,25232,0.0849346393,0.011594606
201004,12490,0.0057479533,0.0115962345
201902,43449,0.0329913504,0.011596449
201710,66181,0.0126730086,0.011597318
201802,13856,-0.088963669,0.011598702
201402,28484,0.0601404309,0.01160191
201210,81774,-0.009890316999999997,0.011603775
201604,13856,0.0045837991,0.011604435
202006,17778,-0.040797675,0.011611844
201605,77605,0.0359401012,0.011612015
201410,12872,0.073579818,0.011612691
202107,10107,0.0517165363,0.011613801
201604,83443,0.025273490500000002,0.011616612
201509,86783,-0.009434287000000001,0.011616786
201105,11955,-0.0060820579999999996,0.011617947
201512,75510,0.027015715700000005,0.011620965
201502,43449,0.0790783092,0.011624375
201201,21936,-0.011090563,0.0116259055
201809,18729,0.0066312042,0.011633071
201906,23931,0.042758797,0.011634859
202105,49680,0.0086635118,0.011637607
202012,64311,0.0023892259,0.011640157
201309,17750,0.0165810641,0.0116410665
202301,91937,0.0629999858,0.011642834
201606,59459,0.0485997346,0.011643968
201012,17750,0.029145460400000003,0.011644117
201807,90993,0.0032946375,0.011648548
201705,66157,-0.008205292,0.011649353
201507,64186,-0.110740758,0.01164945
201803,22752,0.0123636657,0.011651205
202001,91926,-0.048153591,0.011654523
202104,16932,0.0527980253,0.0116550755
201706,14593,-0.057813869,0.01165637
201703,18411,-0.020764402,0.011656907
201705,49680,0.0187207804,0.011659783
202206,18163,-0.028257636999999995,0.011661001
201803,20482,-0.007896015999999999,0.011661203
202005,16678,0.036913549399999995,0.011661315
202003,87447,0.0310792733,0.011661777
201507,20482,0.037693493099999996,0.011661832
201405,59459,0.0316846445,0.011662322
201705,87842,-0.016427084,0.011666057
201112,13856,0.0367187262,0.011666302
201007,86946,0.1092630269,0.011667363
201908,85269,-0.10799297999999999,0.011669629
201606,15720,0.0908233334,0.011671041
201505,71563,0.0378689021,0.011672312
201502,92602,0.03389832,0.011672362
201604,25785,0.0154555867,0.011677834
201312,92655,0.0147690605,0.011678436
201409,12872,-0.06966272,0.01168576
201504,36468,-0.022847101,0.011686392
202201,13511,-0.070694707,0.011687453
201912,13721,0.0078328452,0.011688026
201210,24766,0.0339208076,0.011699809
201603,18542,0.1303761337,0.011702603
201911,90993,-0.0027903470000000003,0.011704351
201501,24942,-0.06947393,0.011706926
202202,12308,0.0142245628,0.011712589
201705,56573,0.0220664133,0.011714209
202007,86288,0.1956167536,0.011722832
201701,13856,-0.008523850000000001,0.011727358
201508,17144,-0.024909821999999998,0.011727704
201608,89258,0.0634206195,0.011729219
201208,24942,0.0186455099,0.011730297
201603,83111,-0.011421603,0.011730638
202209,70519,-0.148181555,0.0117324
201203,77178,0.0945641249,0.011733286
201412,60599,-0.029188094999999997,0.011736626
