date,permno,predicted
201510,49154,0.009355688
201811,85348,0.0093617495
201109,81055,0.009368841
201406,92602,0.009370006
201108,10516,0.009372166
201204,91650,0.0093744565
201606,64936,0.009376709
201408,89954,0.009377361
201305,87055,0.00937786
201303,17005,0.009381251
201506,24109,0.009381251
201205,23077,0.009389883
201311,34833,0.009389997
201403,85348,0.0093904445
201601,69796,0.009390711
202209,87432,0.009391741
201409,89179,0.009391795
202207,22111,0.009391801
201305,18411,0.0093971975
202109,27959,0.009399013
201210,84788,0.009400707
201112,55976,0.009404753
201406,19502,0.009406415
201808,14541,0.009406711
201212,26710,0.009406849
201410,11955,0.009407847
201505,14702,0.009409021
202306,38093,0.0094098
201207,71563,0.009410312
201304,72726,0.009411865
202007,81736,0.009411908
201111,49154,0.009418355
201503,57665,0.009419854
202202,48725,0.009423164
201602,18163,0.009425891
201004,70500,0.009428075
201503,24109,0.009428212
202011,18163,0.009430856
201503,89525,0.00943106
201701,12052,0.009432023
201803,65875,0.009432336
201406,91883,0.009435838
202007,55976,0.009436769
201203,89525,0.009437751
201509,59192,0.009441616
201212,10147,0.0094416225
201307,60442,0.0094423955
202001,93096,0.009447338
201901,25785,0.009447446
201610,49680,0.009447758
201506,89525,0.009455195
201901,13856,0.009462211
201506,75186,0.00946501
201611,71563,0.009465943
201411,22111,0.009466172
201605,77178,0.009472855
201811,10696,0.009474464
201209,18163,0.009475771
202202,76744,0.009483577
201308,11308,0.009485498
201503,13688,0.009485828
201203,20482,0.009486545
201410,21936,0.009486624
201511,70578,0.009489013
201810,86783,0.009489211
201506,59192,0.009489602
201502,36468,0.009490275
201910,86158,0.009495713
201510,64282,0.009497624
202008,90993,0.009498062
201005,72726,0.00950086
201111,77768,0.009503068
201408,11552,0.0095085
201501,71563,0.00950884
201110,66157,0.009513455
201507,88845,0.009514139
201202,10145,0.009514466
201711,64390,0.0095146345
201003,75034,0.0095342165
202005,49680,0.009542985
201708,70578,0.009548301
201412,18163,0.009549823
201408,27887,0.009550608
201206,28222,0.009550782
201009,87842,0.009551086
202001,62148,0.00955165
201204,49656,0.009553763
201111,91883,0.00955388
201509,89525,0.009554297
201011,60628,0.009567847
201501,89626,0.009569096
201506,49656,0.009570452
202008,90319,0.009570455
201105,23077,0.009571402
201508,13688,0.009571408
201311,24766,0.009573273
202009,59328,0.009576306
201208,66093,0.009577035
201004,39490,0.009579378
201809,59176,0.00958087
201909,25582,0.009583773
202011,92203,0.009590466
201403,64186,0.00959443
201501,63830,0.009603003
201610,77668,0.009608269
201912,17830,0.009615762
201311,13856,0.009615989
202010,17778,0.009617582
201707,24205,0.009619584
201109,77274,0.009619703
201206,22111,0.009623465
201405,62148,0.009629941
201607,83443,0.009638044
201409,60599,0.009640811
201610,86946,0.009646943
201702,57904,0.009651522
201112,13901,0.009656074
201711,85913,0.00965985
201508,57904,0.009660191
201812,39642,0.009660406
202111,92402,0.009661745
201109,55976,0.009668173
201908,70578,0.009669721
201808,27828,0.009670137
202109,19350,0.009671325
201004,87137,0.009672417
201606,66093,0.009673509
201508,45751,0.009676512
202208,17144,0.009676758
201706,86136,0.009678341
202007,88031,0.009680867
202006,64390,0.009684602
202203,75241,0.009693636
201210,62092,0.009696557
201511,86946,0.009697272
201208,70332,0.009700819
201301,11308,0.009701058
201208,14008,0.009702431
202107,81774,0.009704493
201904,21936,0.009705055
201904,19350,0.009706782
201101,21776,0.009713241
201009,11762,0.009715674
201506,20482,0.0097165005
202209,79103,0.009716743
202001,91152,0.009717619
201403,87447,0.009722515
201907,26403,0.009722715
201508,89525,0.009724812
202002,21178,0.009727451
201503,91883,0.009727545
201111,86111,0.009731322
201506,28222,0.009733676
202004,73139,0.009733749
201805,89179,0.009734396
201007,19561,0.009738357
201106,39087,0.009740207
201509,89565,0.00974282
201004,13901,0.009742861
201909,75186,0.009743164
201903,87184,0.009744395
201907,57665,0.009744524
201609,78975,0.009747299
201508,22752,0.0097476905
201209,90215,0.009753494
201905,11850,0.009754499
201008,12060,0.009768309
201712,17778,0.009769784
201702,86158,0.009773093
201008,48725,0.009774081
202010,88446,0.009775501
202105,13407,0.009776302
201808,49680,0.00977692
201204,13688,0.009780048
202111,22752,0.009780679
201310,13856,0.009781557
201111,61735,0.009783161
201506,22752,0.009788137
202006,78975,0.009790891
201512,43449,0.009797043
202011,55976,0.009799652
201006,84032,0.00979981
201908,71563,0.009802021
201401,12060,0.009804237
201305,86136,0.009806189
201409,12052,0.009811752
202202,87432,0.009813943
201204,66093,0.009818752
201102,11703,0.009818778
202111,70578,0.009818868
201206,77768,0.009820424
201102,77702,0.009821746
201606,17144,0.0098236175
201401,17144,0.009825291
202205,22111,0.00982823
202108,21207,0.009830104
201506,49680,0.009830747
201808,18542,0.009833586
201609,91926,0.009843375
201503,12490,0.0098439185
201708,48653,0.009844195
201308,17144,0.009848858
201205,77702,0.009852131
201609,43449,0.009852734
202010,36468,0.009852943
202009,62092,0.009855906
201008,19350,0.009857261
201410,17144,0.009857311
201907,70578,0.009857514
201510,86946,0.00985758
201304,17778,0.009862998
201008,12052,0.009868528
201501,49680,0.009872857
201201,91063,0.009873022
202111,24109,0.009874214
202102,92611,0.00987422
201110,11404,0.009876682
201102,77274,0.009877963
201506,64186,0.009878778
201205,22592,0.009883296
201403,55976,0.009885336
201401,60628,0.009890451
201502,12060,0.009890992
202001,28222,0.009894323
201505,13688,0.009894495
201406,83111,0.009895999
201506,17830,0.009896602
202204,52038,0.009896826
201706,88031,0.009897478
201610,13688,0.00989902
201306,59328,0.009905412
201202,22592,0.009906423
202001,15579,0.0099102305
201209,26710,0.009910606
201102,39490,0.009911088
201504,61399,0.0099145025
202306,19350,0.0099208625
201004,44644,0.009921431
201206,92602,0.009923193
202204,21178,0.009924183
201108,44644,0.009925634
201012,73139,0.009925694
201605,88352,0.009926764
201605,83435,0.009927988
201309,66157,0.009931895
201512,91556,0.0099353185
202208,49680,0.009936454
201110,24205,0.009938725
201108,86111,0.009942706
201410,18411,0.0099484185
201309,27887,0.009949391
201504,79323,0.009953663
201612,89626,0.009954094
201212,52038,0.00995705
201111,21371,0.009963328
201412,59408,0.009966125
201208,83443,0.009967018
201506,17005,0.009970634
202205,13721,0.0099731935
201912,77338,0.00998169
201506,41080,0.009983184
201503,89626,0.009983375
201208,24205,0.009984757
201703,13356,0.009985875
201004,66181,0.009987779
201508,10145,0.00999041
201704,24766,0.009994793
201503,26403,0.0099984445
201310,14008,0.009999584
201310,59328,0.010000849
201502,18411,0.01000265
201501,20482,0.010003618
201201,71563,0.010007156
201207,24766,0.010008061
201506,90441,0.010008149
202312,18576,0.010013009
201507,70332,0.0100161405
201204,43553,0.0100171855
202006,47896,0.010018131
201510,60628,0.01002098
201304,60506,0.010021337
202105,22103,0.010023516
201807,43449,0.010026609
202006,19393,0.01002698
201402,76614,0.0100403465
201204,23712,0.010046464
201502,11955,0.010047774
201502,19561,0.01004969
201801,52038,0.010052903
201208,65875,0.010053712
201408,12622,0.010058376
201412,62092,0.010065137
201505,77668,0.010067463
201811,48725,0.010070787
201505,92611,0.010074409
202205,14008,0.010078598
201208,56573,0.010078755
201604,18163,0.010079347
201608,60442,0.0100798765
201704,16678,0.010084276
201312,23819,0.01008503
201109,44644,0.010085194
202007,18163,0.0100866305
201212,11955,0.010088951
202211,69032,0.010088967
201409,21776,0.01009054
201905,12622,0.010092012
201510,60442,0.010092465
201111,24205,0.010098165
201201,22592,0.010100423
201709,22293,0.010101475
202203,12622,0.010101808
202211,56573,0.010104099
201712,13721,0.010104559
201902,15488,0.010106949
201802,14338,0.0101096025
201405,75034,0.0101111075
202211,69796,0.010116458
201309,17778,0.010117303
201511,76605,0.010120431
202208,17478,0.010123321
201511,86136,0.010124064
202202,71563,0.010126813
201502,63830,0.010128183
202212,91068,0.01012823
201108,12490,0.010128903
202001,14541,0.010130516
202001,85631,0.010130901
201508,13856,0.010133841
201411,27887,0.010135084
202001,10696,0.010135359
201512,63830,0.010140876
202005,64311,0.010144265
201102,65875,0.010145174
201312,77768,0.01014729
201307,17778,0.010156206
201305,13856,0.010157127
201007,25785,0.010160042
201704,60628,0.010160879
201406,12060,0.010162243
201704,56573,0.01016389
201002,88991,0.010170134
202306,60628,0.010172578
201607,60442,0.0101734465
201004,78877,0.010173719
201712,14541,0.010179886
201504,87055,0.010180189
201505,18163,0.010180276
201508,85963,0.010183435
201910,22779,0.010183786
201102,15069,0.010187496
201107,22592,0.010195195
201408,11850,0.010196938
201503,19393,0.010197164
201010,13901,0.010202793
201508,49680,0.010203056
201004,62092,0.010206275
201311,27887,0.010210845
201909,59408,0.010216512
201008,91883,0.010219187
201901,87184,0.010220484
201410,18163,0.010222283
202010,77338,0.01022631
201406,55976,0.010226498
201805,84769,0.0102278115
201604,86158,0.010230119
201208,20482,0.010232742
202310,45751,0.010232951
201305,91650,0.010236517
201405,92602,0.010242917
201011,22752,0.010244693
201903,22752,0.010246521
201708,10145,0.010249023
201501,81055,0.010253406
201707,22509,0.010258484
201601,10104,0.0102605885
201605,91650,0.010260644
201608,22509,0.010262095
201310,86339,0.01026438
201705,11955,0.010272891
201712,64390,0.010273391
201004,43449,0.01027573
201508,75510,0.010278404
201508,70578,0.0102806855
201306,72726,0.010287759
201401,91983,0.010287836
201305,19393,0.010288178
201505,88845,0.010293172
201405,92611,0.010294042
201502,26403,0.01029516
201803,14702,0.010295461
201404,92602,0.010299836
201801,10145,0.010299952
201809,87055,0.010300592
201803,57904,0.010303303
201911,88352,0.010305036
201403,52038,0.010306226
201511,89070,0.010306317
201804,76841,0.010314491
202109,66800,0.010314944
201305,87267,0.010321134
201203,17750,0.010322674
201005,77178,0.010324595
201812,10145,0.010325368
201006,85913,0.010329336
201704,75186,0.010330567
201105,11552,0.010334643
201701,92611,0.010335875
201610,60442,0.0103384815
201601,26825,0.01034451
201305,89006,0.010347817
201203,11703,0.010362387
201012,50876,0.0103626
201711,22509,0.010365634
201802,17144,0.010366469
201706,55976,0.010368596
201512,72726,0.010369174
201703,43449,0.010370336
201205,85963,0.010370654
201409,43449,0.010373178
201505,90442,0.010374324
201008,26825,0.010378103
201509,59176,0.010378916
201301,77668,0.010381584
202110,25785,0.010384428
201507,17005,0.010385446
201504,19561,0.010386803
201811,48653,0.010389926
201603,22293,0.010390442
201609,45751,0.0103930365
202206,92257,0.010394878
201502,17144,0.010396613
201511,12060,0.010397516
201801,92121,0.01039912
201401,21776,0.010400266
201403,22592,0.010400848
201509,79103,0.010401493
201709,18729,0.010402799
201906,70578,0.0104053635
201108,11404,0.010406714
201408,18411,0.010409384
202207,14541,0.010410178
201510,10104,0.010412195
201502,26825,0.010418755
201212,64936,0.010418804
201712,92121,0.010422244
202202,89269,0.010422274
201808,68144,0.01042357
201308,92655,0.010425125
201809,85631,0.010425651
201004,75186,0.010427823
201011,14541,0.010433552
201509,21776,0.01043551
201508,17005,0.010435589
202001,22509,0.010435929
201607,21178,0.010436408
201505,24109,0.010437579
201510,57665,0.010438284
201601,85963,0.010439413
201407,57904,0.010442259
201707,80924,0.010444278
201503,92602,0.010445259
201101,91063,0.0104469415
202205,24766,0.010447731
201809,10145,0.010451443
201404,28222,0.010452943
201911,79323,0.0104576135
201812,85631,0.010463385
201205,91063,0.01046557
201409,71563,0.010470013
201208,22752,0.010470632
201006,22103,0.01047242
201404,92611,0.010472925
201110,66181,0.010475993
202010,21936,0.01047615
201303,86946,0.010476172
201606,90442,0.010476268
201808,90993,0.010478154
201607,24942,0.010478877
201212,23077,0.01048699
201702,12052,0.010487348
201111,86783,0.0104924105
201401,12490,0.0105008595
201112,15579,0.010506175
201406,64311,0.0105070975
201401,11850,0.01050852
201910,23660,0.010511107
201603,59459,0.0105141755
202010,77357,0.010514829
201601,15579,0.010514895
201303,49656,0.0105167525
201608,36468,0.010519998
201503,64186,0.010522207
201408,38703,0.0105264075
202302,77274,0.010532901
201404,64186,0.010539916
201204,65875,0.010540725
201306,17778,0.010541029
202002,87842,0.010541526
201508,13901,0.01054235
201212,24942,0.010542663
201509,17750,0.010547349
201606,86946,0.01054773
201604,38703,0.010554574
201508,43449,0.010558254
201411,69032,0.0105638895
201004,17750,0.010564198
202108,79103,0.010570611
201703,18163,0.01057135
201410,57904,0.01057558
201502,47896,0.010581359
201811,77338,0.010581582
201405,11850,0.01058296
201801,27887,0.01058558
201412,26825,0.010585954
201401,61399,0.010587165
202208,79678,0.010587934
201909,14593,0.010588251
201502,24109,0.010588477
202007,43449,0.01058925
201210,76841,0.010589542
201511,13688,0.010592189
201509,64282,0.0105933845
201808,87657,0.010598091
201305,11308,0.0105998395
201206,90505,0.010600547
202001,83443,0.010601535
201712,22592,0.010602775
201908,21178,0.01060728
201511,10696,0.0106098205
201604,12052,0.010611422
201704,86158,0.010611584
201710,86868,0.010617122
201509,73139,0.010618206
201505,17005,0.010619222
202207,13721,0.010620483
201011,16678,0.010626252
202002,13856,0.010626478
201202,17830,0.010631242
201509,75186,0.010632082
201509,19350,0.010633985
201101,11850,0.010634377
201512,90319,0.010636862
201805,24942,0.010643277
202012,15579,0.010643359
201412,91926,0.010643873
201504,75825,0.010649827
201211,18729,0.010651196
201608,44644,0.01065534
201104,22103,0.010657171
201607,68591,0.010657734
201803,64390,0.010662654
201605,13688,0.0106663145
201502,90993,0.010672582
201212,27959,0.010675943
201206,49154,0.010679111
201505,77702,0.010679542
201306,85348,0.010683183
201402,85348,0.010683752
201511,79103,0.010684288
202009,92402,0.010686937
201904,38156,0.010689171
201002,79212,0.010697478
201506,13901,0.010697654
201210,11308,0.010700351
201101,60599,0.010702883
201605,59459,0.010704058
201102,22103,0.010706278
201509,11955,0.0107064005
201105,22103,0.010710725
201610,44644,0.01071229
201811,75510,0.0107128965
201312,49656,0.0107134385
201801,91926,0.01071376
201310,21178,0.010716685
201106,34833,0.010718091
201106,52038,0.010718236
201704,89070,0.010720054
201505,89179,0.010722006
202211,24109,0.010724207
201606,68591,0.010727412
201205,12060,0.0107285855
201808,57904,0.010728937
201210,18729,0.01072942
201711,21776,0.010730869
201301,60599,0.010732005
201505,89525,0.010732643
201509,12369,0.010733091
201608,12060,0.010734805
201705,44644,0.010735774
201510,16678,0.010738839
201205,11850,0.0107412385
201008,49154,0.010742644
201303,61815,0.010750941
201503,70578,0.010752086
201507,49154,0.01075232
202008,92655,0.010754058
201203,13901,0.010754831
202109,10107,0.010757026
201704,15720,0.010760393
201808,17144,0.010760511
201404,90993,0.010761414
201406,60097,0.010762156
201203,65875,0.01076599
201604,10107,0.010768389
201811,45751,0.010771298
201603,91650,0.010773984
201510,71563,0.010774725
201509,26825,0.010776558
201411,19502,0.0107830735
201504,57665,0.010789275
201503,88845,0.010791176
201904,12308,0.010791501
202101,17144,0.010792441
201801,13356,0.010794467
201610,22103,0.010797458
202202,77274,0.010798569
201712,13856,0.010799202
201504,47896,0.01080205
202211,43449,0.01080214
201202,12060,0.010802192
201604,12622,0.010803389
201401,81055,0.010803678
201204,89954,0.010804855
201301,86158,0.010804877
202008,17750,0.010808421
201902,39642,0.010809678
201712,84769,0.010811057
201502,17830,0.010811943
202004,57904,0.010812297
201504,38703,0.010816452
201808,38703,0.01081895
201403,77668,0.010818991
201211,52038,0.010820112
201503,91063,0.0108217
201609,86356,0.010822362
201502,60442,0.0108224675
201406,89525,0.010823493
201404,50876,0.010824077
201110,89626,0.010825581
201609,11850,0.010828406
201102,27959,0.010830313
201108,63765,0.010833378
201612,13788,0.010836253
201501,57904,0.010836579
201502,18163,0.010837039
201606,91937,0.0108388085
201109,87447,0.010841334
201704,10145,0.01084137
201202,81061,0.010843086
201702,59408,0.010843345
201212,77768,0.010844757
202001,70519,0.010850654
201212,48725,0.010858958
201211,77462,0.010859892
202309,71563,0.01086107
201904,12622,0.010864317
201211,64186,0.010864484
201508,87447,0.010874948
201411,18411,0.0108759515
201001,85348,0.010881484
201504,26403,0.010883479
201012,90215,0.010886231
201902,84769,0.010886453
201207,91883,0.010887887
202106,50876,0.010889341
202111,90993,0.010894994
201511,22592,0.010897776
201007,24942,0.010898722
201412,36468,0.010902309
201007,12490,0.010903198
201312,17005,0.010905278
201504,59459,0.010910501
201702,77768,0.010915296
201412,21936,0.010916767
201705,13721,0.010916894
201006,88661,0.010917023
201302,59328,0.010918153
202207,18428,0.01091874
201408,86946,0.010918999
201602,34833,0.010923831
201309,89006,0.010924081
201701,13407,0.010930046
201904,76614,0.0109331645
201506,71563,0.010933848
202306,40539,0.010934158
201209,87055,0.010934936
202002,65875,0.010938063
201608,18163,0.010938688
201710,14542,0.01093958
201510,10145,0.010942058
201907,88031,0.010948054
201503,36468,0.010948797
201902,21936,0.010949444
201307,63830,0.010950698
201506,18411,0.010951861
201307,77178,0.010953432
201509,61399,0.0109600555
201607,39642,0.01096146
201511,21178,0.010968704
201505,81540,0.010968763
201908,48725,0.010969992
201509,38703,0.010971861
201702,17778,0.010972192
202111,82642,0.010978282
201810,11955,0.010983643
201906,14338,0.0109838545
201712,41355,0.010983888
201801,70578,0.010986017
201404,43449,0.010988411
201709,64390,0.010990125
201504,88446,0.010993617
201601,91937,0.010996294
201211,66157,0.011000075
201507,23819,0.01100254
201511,60442,0.011003182
201504,18411,0.011006228
201108,26710,0.011006766
201502,24766,0.0110101495
201511,69796,0.011010223
201609,57904,0.011012041
201603,58683,0.011014363
201610,90319,0.011017933
201905,52038,0.011025067
201502,89626,0.011028133
201303,52038,0.0110291885
201101,57665,0.0110301925
201409,27959,0.011030694
201210,45751,0.011030854
201701,22752,0.011033216
201504,59192,0.011039695
201803,18542,0.011045557
201406,19393,0.0110457
202211,45751,0.011046752
201409,91937,0.011050324
201801,14008,0.011053515
201111,13856,0.011055282
201412,12872,0.011062536
201201,10147,0.011067095
201001,77668,0.011067386
201402,13856,0.011070062
201907,13901,0.011077562
201611,70332,0.011078773
201802,68144,0.011083811
201808,10696,0.01108948
201008,13856,0.011108072
201506,59459,0.011112643
201205,92602,0.011115312
201302,84032,0.0111157615
201901,24205,0.011120804
202203,40539,0.011121712
201112,89006,0.011127112
201506,85963,0.011128601
201410,88668,0.011131471
202005,87842,0.011131777
201603,72726,0.011134322
201504,11308,0.011135298
202101,76744,0.011135499
201206,44644,0.011137161
201403,83111,0.01113783
201102,61815,0.011140555
201005,26825,0.011145149
201506,90880,0.0111465985
201405,43449,0.0111478735
201604,73139,0.011150832
201211,20482,0.011152429
201506,60442,0.011155381
201801,62148,0.011156739
201608,64311,0.011159235
201508,89006,0.011161372
201406,27959,0.011163082
201710,69796,0.011176696
201702,18163,0.011177936
201103,89258,0.011180019
201108,76076,0.011180231
201506,88845,0.011181039
201209,89006,0.011184667
201910,91233,0.011184694
201304,89006,0.011186266
202111,44644,0.011189494
201208,17750,0.011190058
201204,87447,0.011193002
201305,56573,0.011198446
201108,24766,0.011199366
202311,12052,0.011202809
201508,93096,0.011202964
201607,83435,0.011214075
201804,85631,0.011220202
201607,87267,0.011222004
201606,89003,0.0112272855
201110,21371,0.011229293
201810,90505,0.01124084
202009,17144,0.0112409275
201201,56573,0.011247251
202007,79323,0.011247369
201010,86868,0.011252988
201210,79323,0.011253599
201907,25232,0.011255758
201504,17830,0.0112578515
201106,23077,0.011261891
202009,89525,0.011263362
201101,10107,0.011264334
201212,81061,0.011265468
201001,65875,0.011266397
201807,18542,0.011268812
201203,77668,0.011269182
201505,89006,0.011272004
201704,49656,0.011272746
201501,10516,0.01127573
201802,44644,0.011277543
201710,21178,0.011279487
201801,44644,0.011281149
201404,24109,0.01128386
201405,22517,0.011290978
201505,62148,0.011296537
201207,24109,0.011296552
202001,27828,0.011297615
201512,13688,0.011298457
201511,38703,0.011302625
201505,87447,0.011307005
201612,15579,0.011307873
201810,79323,0.011307988
201702,86946,0.011308203
201011,77606,0.011309465
201106,11955,0.011313427
201606,24205,0.011315003
201011,87447,0.011316718
201802,16678,0.011317058
202112,77178,0.011322216
201007,22111,0.011322986
201403,11703,0.01132885
201308,77768,0.011329329
201503,66800,0.011329713
201706,24942,0.01133178
201204,89258,0.011335311
202102,87267,0.011336638
202205,49154,0.011342141
201506,66157,0.01134356
201508,77768,0.011343991
201405,91650,0.011351227
201205,43449,0.011351512
201012,86111,0.011353019
201912,69796,0.011353338
201508,90993,0.01135335
201009,50876,0.011353654
201505,12558,0.011354525
202005,17478,0.011354629
201403,66093,0.011355935
201212,90505,0.011358202
201709,22517,0.011358609
202005,24766,0.01135982
201804,75510,0.011362286
201304,70578,0.011365212
201410,60599,0.011367711
201708,12872,0.011369837
201607,18729,0.011373265
201708,89179,0.011375756
202005,80924,0.011376927
201812,12052,0.01137707
201303,25785,0.011380147
201611,57904,0.011381271
201508,91233,0.0113829365
201301,39087,0.011385294
201901,78975,0.011388433
201412,60628,0.011392982
202112,90993,0.011395182
202201,13721,0.011396406
201509,86356,0.011399052
201010,20626,0.011399235
201010,60506,0.01140925
201612,83435,0.011409959
201612,22293,0.011412351
201504,66181,0.011412507
201405,66093,0.01141474
201509,62092,0.011415743
201504,60628,0.01141588
201205,59192,0.011416284
201105,81061,0.0114190485
201610,19561,0.011421351
201209,92890,0.01142209
201409,22111,0.011424545
202111,13788,0.011425443
202004,11404,0.011430948
201308,84788,0.0114315245
201004,11552,0.011434776
201301,90441,0.011436239
201207,11404,0.011437555
201206,18729,0.011437786
201206,63830,0.011442547
201207,20482,0.011444147
201205,87447,0.0114449635
201712,21936,0.011446012
201605,77768,0.011447474
201304,77768,0.011452532
201702,89070,0.011462962
201312,44644,0.011464964
201310,91883,0.011466701
201312,10145,0.011467874
201607,92602,0.011471196
201005,26710,0.011471989
202112,86228,0.011473228
201204,18411,0.011476992
201908,48506,0.011484281
201403,59459,0.011485314
201112,89626,0.011489419
201007,84032,0.011495721
201805,13447,0.011502745
202201,75186,0.011503318
201209,25785,0.011505457
202001,11850,0.011505518
201011,23077,0.011507763
201204,13856,0.011509223
201902,11850,0.011512191
201306,89565,0.011512595
201503,17830,0.0115140565
201704,18729,0.01151443
201709,10107,0.01152339
201007,77606,0.011523443
201102,24766,0.011525718
201505,79323,0.011527689
201703,12308,0.011527739
201809,87447,0.011528899
201107,48725,0.011532852
201211,65875,0.0115382
201501,52038,0.011541177
202001,84788,0.011543892
201107,11552,0.011544697
202109,17778,0.011546089
201201,20482,0.011551066
202011,61621,0.011551712
201708,64936,0.0115522
201302,70578,0.011553759
201709,14593,0.011553803
201608,27959,0.011555829
201211,11404,0.011557824
202210,64186,0.011559759
202112,87447,0.01156344
201905,22111,0.011563822
201207,77768,0.011566351
202003,10107,0.011573051
201711,12052,0.011575568
201910,70578,0.011577918
201511,44644,0.011581809
201801,56573,0.011585441
201504,13901,0.011588486
201608,57904,0.011593219
201204,10145,0.011593274
201903,25232,0.011594606
201004,12490,0.0115962345
201902,43449,0.011596449
201710,66181,0.011597318
201802,13856,0.011598702
201402,28484,0.01160191
201210,81774,0.011603775
201604,13856,0.011604435
202006,17778,0.011611844
201605,77605,0.011612015
201410,12872,0.011612691
202107,10107,0.011613801
201604,83443,0.011616612
201509,86783,0.011616786
201105,11955,0.011617947
201512,75510,0.011620965
201502,43449,0.011624375
201201,21936,0.0116259055
201809,18729,0.011633071
201906,23931,0.011634859
202105,49680,0.011637607
202012,64311,0.011640157
201309,17750,0.0116410665
202301,91937,0.011642834
201606,59459,0.011643968
201012,17750,0.011644117
201807,90993,0.011648548
201705,66157,0.011649353
201507,64186,0.01164945
201803,22752,0.011651205
202001,91926,0.011654523
202104,16932,0.0116550755
201706,14593,0.01165637
201703,18411,0.011656907
201705,49680,0.011659783
202206,18163,0.011661001
201803,20482,0.011661203
202005,16678,0.011661315
202003,87447,0.011661777
201507,20482,0.011661832
201405,59459,0.011662322
201705,87842,0.011666057
201112,13856,0.011666302
201007,86946,0.011667363
201908,85269,0.011669629
201606,15720,0.011671041
201505,71563,0.011672312
201502,92602,0.011672362
201604,25785,0.011677834
201312,92655,0.011678436
201409,12872,0.01168576
201504,36468,0.011686392
202201,13511,0.011687453
201912,13721,0.011688026
201210,24766,0.011699809
201603,18542,0.011702603
201911,90993,0.011704351
201501,24942,0.011706926
202202,12308,0.011712589
201705,56573,0.011714209
202007,86288,0.011722832
201701,13856,0.011727358
201508,17144,0.011727704
201608,89258,0.011729219
201208,24942,0.011730297
201603,83111,0.011730638
202209,70519,0.0117324
201203,77178,0.011733286
201412,60599,0.011736626
201707,14008,0.011737733
201203,26403,0.011737737
201110,23114,0.011739063
201301,84032,0.011745466
201710,24942,0.011747496
201204,23077,0.011749346
201601,24109,0.011751204
201506,36468,0.011752159
201807,11955,0.011754981
202103,19502,0.011756421
201710,25785,0.011756558
201210,90441,0.011758474
201302,19393,0.011760771
201208,11955,0.011760853
201510,17144,0.011762011
201501,89525,0.011764449
201809,14702,0.0117665855
201607,77702,0.01176669
201906,47896,0.0117678335
201606,55976,0.011769062
201110,17830,0.011769233
201309,21936,0.011769887
201911,90215,0.011771
201801,66181,0.0117710475
201506,87447,0.011771158
201306,76841,0.011774359
201403,63830,0.011774946
201301,43449,0.011775835
202101,92203,0.011777331
201912,75825,0.011781514
201812,83111,0.011782417
201806,12052,0.011791644
202009,44206,0.011792125
201504,88845,0.011794825
201802,14593,0.011799616
201504,17005,0.011800618
201504,90880,0.011800759
201609,90215,0.011801114
202005,85348,0.011801162
201602,57904,0.011801533
201910,77702,0.01180383
202111,13511,0.011804058
201809,66181,0.011806544
201804,89626,0.011808624
202108,90319,0.011817944
201506,60628,0.011820947
201507,21371,0.011822905
201207,27959,0.011825326
201203,56573,0.011833412
201608,13901,0.011833849
201810,60442,0.011838276
202111,36468,0.0118425805
202110,90215,0.011842716
201204,77768,0.011850725
202001,10107,0.011855862
201903,86783,0.011856205
201610,60986,0.01185792
201006,11552,0.011858197
201710,23819,0.011859247
201701,91103,0.011859495
201011,64311,0.011863813
201703,11703,0.011863905
201506,22517,0.011867957
201206,62148,0.011869121
202111,86783,0.011869888
201407,40539,0.011870712
201511,17750,0.011873964
201009,55976,0.011874809
201508,73139,0.011875994
202202,12052,0.011877737
201405,24205,0.0118783945
201610,60628,0.011878468
201204,71563,0.011881372
201505,86868,0.011884525
201512,66181,0.011887866
201507,89565,0.011888542
201302,18163,0.011889502
201407,21573,0.011898145
201005,30681,0.011898232
201212,18163,0.011898646
201207,21936,0.011901185
201501,11955,0.011901389
201308,86339,0.011902132
201008,40539,0.011902926
201404,22592,0.011910253
202207,10516,0.0119175175
201807,89626,0.011921735
201004,75489,0.011923982
201504,89179,0.011928907
202011,86158,0.011931145
201012,60442,0.01193207
201512,62092,0.011932752
201803,88668,0.011934573
201705,76744,0.011935965
201112,87137,0.011936183
201306,89525,0.011936814
201505,18411,0.011938021
202003,17778,0.011938171
201501,87055,0.011938937
201007,14593,0.011941107
202201,86783,0.011941186
202203,14541,0.011941684
201612,76841,0.011942512
201601,25785,0.0119427005
201508,90442,0.011948572
201510,66093,0.011950658
201509,91883,0.011952255
201209,17750,0.011957031
201110,10147,0.011965217
201508,92121,0.011965547
202108,17778,0.011965679
201610,11850,0.011966321
201507,85963,0.0119678965
201807,79323,0.011969866
201510,61399,0.011969938
201405,45751,0.011973269
202003,22779,0.011974984
201203,73139,0.011975616
201112,47896,0.01198656
201107,89954,0.011989473
201801,89003,0.011989656
202210,93096,0.011989726
201205,22111,0.011994322
201609,65875,0.011995124
201502,13856,0.011996748
201309,22592,0.01200176
201402,65875,0.012003279
201103,77418,0.012005078
201912,91926,0.012005401
201109,11308,0.012009162
201701,89626,0.0120114805
202111,17778,0.012012897
201506,75825,0.012013366
202008,60442,0.012016797
201109,21936,0.012018555
201711,86158,0.0120226275
201504,64186,0.012027166
201212,59192,0.012028064
201607,77605,0.012033476
201504,23819,0.012035757
201706,44644,0.012035874
201703,22103,0.012037683
